timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1765098243885,89,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,4046,411,5,5,http://api.demo.com/api/users,89,0,4
1765098243999,97,HTTP Request - /api/products,200,OK,Thread Group 1-4,text,true,,3992,422,5,5,http://api.demo.com/api/products,97,0,6
1765098244080,96,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,1464,305,5,5,http://api.demo.com/api/inventory,96,0,1
1765098244173,131,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,1796,275,5,5,http://api.demo.com/api/orders,131,0,8
1765098244267,81,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,2781,354,5,5,http://api.demo.com/api/users,81,0,1
1765098244356,103,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,3582,348,5,5,http://api.demo.com/api/users,103,0,7
1765098244459,91,HTTP Request - /api/products,200,OK,Thread Group 1-4,text,true,,3305,426,5,5,http://api.demo.com/api/products,91,0,3
1765098244566,133,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,1182,463,5,5,http://api.demo.com/api/products,133,0,2
1765098244658,97,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,1608,420,5,5,http://api.demo.com/api/inventory,97,0,8
1765098244744,136,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,3062,258,5,5,http://api.demo.com/api/orders,136,0,5
1765098244838,147,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,1400,272,5,5,http://api.demo.com/api/products,147,0,8
1765098244934,114,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,3962,364,5,5,http://api.demo.com/api/orders,114,0,9
1765098245045,123,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,2467,407,5,5,http://api.demo.com/api/users,123,0,6
1765098245156,129,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,3493,351,5,5,http://api.demo.com/api/products,129,0,2
1765098245270,89,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,3485,490,5,5,http://api.demo.com/api/inventory,89,0,7
1765098245361,102,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,1688,497,5,5,http://api.demo.com/api/users,102,0,1
1765098245478,141,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,4018,399,5,5,http://api.demo.com/api/users,141,0,8
1765098245595,97,HTTP Request - /api/orders,200,OK,Thread Group 1-5,text,true,,3054,296,5,5,http://api.demo.com/api/orders,97,0,9
1765098245701,91,HTTP Request - /api/checkout,200,OK,Thread Group 1-1,text,true,,2212,349,5,5,http://api.demo.com/api/checkout,91,0,10
1765098245795,105,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,3999,323,5,5,http://api.demo.com/api/orders,105,0,10
1765098245884,121,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,1971,347,5,5,http://api.demo.com/api/products,121,0,5
1765098245985,107,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,3086,390,5,5,http://api.demo.com/api/orders,107,0,9
1765098246067,115,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,3929,383,5,5,http://api.demo.com/api/checkout,115,0,5
1765098246177,143,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,3498,468,5,5,http://api.demo.com/api/products,143,0,5
1765098246297,120,HTTP Request - /api/checkout,200,OK,Thread Group 1-2,text,true,,3110,306,5,5,http://api.demo.com/api/checkout,120,0,4
1765098246406,139,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,3547,491,5,5,http://api.demo.com/api/checkout,139,0,5
1765098246511,112,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,1038,413,5,5,http://api.demo.com/api/checkout,112,0,4
1765098246606,119,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,1085,366,5,5,http://api.demo.com/api/checkout,119,0,3
1765098246708,140,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,2483,281,5,5,http://api.demo.com/api/orders,140,0,8
1765098246818,95,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,2037,429,5,5,http://api.demo.com/api/products,95,0,2
1765098246928,89,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,1897,458,5,5,http://api.demo.com/api/products,89,0,9
1765098247031,133,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,3682,479,5,5,http://api.demo.com/api/orders,133,0,5
1765098247116,105,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,1248,444,5,5,http://api.demo.com/api/inventory,105,0,4
1765098247201,90,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,3585,487,5,5,http://api.demo.com/api/orders,90,0,7
1765098247291,123,HTTP Request - /api/checkout,200,OK,Thread Group 1-2,text,true,,3783,457,5,5,http://api.demo.com/api/checkout,123,0,2
1765098247381,82,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,1706,367,5,5,http://api.demo.com/api/products,82,0,7
1765098247475,101,HTTP Request - /api/products,200,OK,Thread Group 1-4,text,true,,2519,372,5,5,http://api.demo.com/api/products,101,0,6
1765098247591,125,HTTP Request - /api/orders,200,OK,Thread Group 1-5,text,true,,1495,495,5,5,http://api.demo.com/api/orders,125,0,10
1765098247695,142,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,3275,266,5,5,http://api.demo.com/api/users,142,0,5
1765098247807,93,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,3483,322,5,5,http://api.demo.com/api/orders,93,0,8
1765098247896,149,HTTP Request - /api/inventory,200,OK,Thread Group 1-3,text,true,,3257,512,5,5,http://api.demo.com/api/inventory,149,0,5
1765098247984,107,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,1878,463,5,5,http://api.demo.com/api/orders,107,0,5
1765098248090,106,HTTP Request - /api/orders,200,OK,Thread Group 1-5,text,true,,3078,423,5,5,http://api.demo.com/api/orders,106,0,8
1765098248201,94,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,1763,334,5,5,http://api.demo.com/api/users,94,0,2
1765098248299,116,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,2063,393,5,5,http://api.demo.com/api/inventory,116,0,8
1765098248413,150,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,1743,471,5,5,http://api.demo.com/api/checkout,150,0,9
1765098248499,118,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,3178,403,5,5,http://api.demo.com/api/inventory,118,0,7
1765098248586,88,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,1493,470,5,5,http://api.demo.com/api/checkout,88,0,3
1765098248698,138,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,1465,482,5,5,http://api.demo.com/api/products,138,0,10
1765098248789,127,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,1516,369,5,5,http://api.demo.com/api/users,127,0,8
1765098248879,97,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,2962,465,5,5,http://api.demo.com/api/users,97,0,4
1765098248997,126,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,1984,297,5,5,http://api.demo.com/api/checkout,126,0,7
1765098249097,84,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,1215,261,5,5,http://api.demo.com/api/users,84,0,4
1765098249186,149,HTTP Request - /api/checkout,200,OK,Thread Group 1-1,text,true,,3599,291,5,5,http://api.demo.com/api/checkout,149,0,9
1765098249305,81,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,2993,336,5,5,http://api.demo.com/api/orders,81,0,10
1765098249390,84,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,2478,398,5,5,http://api.demo.com/api/checkout,84,0,2
1765098249494,92,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,1076,295,5,5,http://api.demo.com/api/users,92,0,1
1765098249589,99,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,1605,490,5,5,http://api.demo.com/api/products,99,0,1
1765098249696,150,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,3717,393,5,5,http://api.demo.com/api/products,150,0,8
1765098249811,107,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,3147,481,5,5,http://api.demo.com/api/inventory,107,0,6
1765098249919,102,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,4024,264,5,5,http://api.demo.com/api/orders,102,0,7
1765098250019,143,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,1629,331,5,5,http://api.demo.com/api/inventory,143,0,6
1765098250131,146,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,1550,314,5,5,http://api.demo.com/api/users,146,0,1
1765098250215,90,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,3087,335,5,5,http://api.demo.com/api/orders,90,0,5
1765098250323,142,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,1945,457,5,5,http://api.demo.com/api/users,142,0,7
1765098250418,110,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,3714,406,5,5,http://api.demo.com/api/checkout,110,0,5
1765098250537,126,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,2125,284,5,5,http://api.demo.com/api/checkout,126,0,10
1765098250646,83,HTTP Request - /api/orders,200,OK,Thread Group 1-5,text,true,,1779,330,5,5,http://api.demo.com/api/orders,83,0,9
1765098250764,126,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,3161,441,5,5,http://api.demo.com/api/products,126,0,6
1765098250878,135,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,3694,455,5,5,http://api.demo.com/api/users,135,0,4
1765098250960,148,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,3046,396,5,5,http://api.demo.com/api/users,148,0,1
1765098251079,131,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,3130,295,5,5,http://api.demo.com/api/inventory,131,0,10
1765098251161,108,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,2030,495,5,5,http://api.demo.com/api/checkout,108,0,8
1765098251254,104,HTTP Request - /api/checkout,200,OK,Thread Group 1-1,text,true,,3191,291,5,5,http://api.demo.com/api/checkout,104,0,4
1765098251373,104,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,3669,343,5,5,http://api.demo.com/api/products,104,0,5
1765098251465,150,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,3503,363,5,5,http://api.demo.com/api/products,150,0,5
1765098251547,145,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,2573,413,5,5,http://api.demo.com/api/checkout,145,0,2
1765098251661,132,HTTP Request - /api/orders,200,OK,Thread Group 1-5,text,true,,1432,311,5,5,http://api.demo.com/api/orders,132,0,2
1765098251751,96,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,3734,356,5,5,http://api.demo.com/api/orders,96,0,3
1765098251833,81,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,2847,461,5,5,http://api.demo.com/api/users,81,0,5
1765098251928,109,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,3339,375,5,5,http://api.demo.com/api/orders,109,0,1
1765098252045,142,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,2728,265,5,5,http://api.demo.com/api/users,142,0,5
1765098252132,94,HTTP Request - /api/orders,200,OK,Thread Group 1-5,text,true,,1960,359,5,5,http://api.demo.com/api/orders,94,0,7
1765098252224,139,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,3428,400,5,5,http://api.demo.com/api/orders,139,0,3
1765098252325,131,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,3100,300,5,5,http://api.demo.com/api/products,131,0,2
1765098252409,145,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,3242,460,5,5,http://api.demo.com/api/products,145,0,2
1765098252514,109,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,2660,488,5,5,http://api.demo.com/api/checkout,109,0,5
1765098252613,89,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,3456,388,5,5,http://api.demo.com/api/inventory,89,0,2
1765098252702,141,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,4045,343,5,5,http://api.demo.com/api/orders,141,0,10
1765098252816,119,HTTP Request - /api/checkout,200,OK,Thread Group 1-2,text,true,,2711,365,5,5,http://api.demo.com/api/checkout,119,0,4
1765098252898,111,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,2650,289,5,5,http://api.demo.com/api/orders,111,0,8
1765098253005,147,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,1317,423,5,5,http://api.demo.com/api/users,147,0,7
1765098253117,134,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,2284,361,5,5,http://api.demo.com/api/inventory,134,0,1
1765098253236,97,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,1464,298,5,5,http://api.demo.com/api/inventory,97,0,7
1765098253349,134,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,2156,422,5,5,http://api.demo.com/api/products,134,0,1
1765098253463,123,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,2171,309,5,5,http://api.demo.com/api/checkout,123,0,3
1765098253562,87,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,1051,342,5,5,http://api.demo.com/api/orders,87,0,2
1765098253661,106,HTTP Request - /api/orders,200,OK,Thread Group 1-5,text,true,,1178,366,5,5,http://api.demo.com/api/orders,106,0,10
1765098253747,115,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,3496,336,5,5,http://api.demo.com/api/inventory,115,0,4
1765098253842,96,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,3912,405,5,5,http://api.demo.com/api/inventory,96,0,7
1765098253959,126,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,2264,316,5,5,http://api.demo.com/api/products,126,0,7
1765098254071,145,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,1984,380,5,5,http://api.demo.com/api/inventory,145,0,3
1765098254178,126,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,2755,499,5,5,http://api.demo.com/api/users,126,0,10
1765098254273,104,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,3880,344,5,5,http://api.demo.com/api/orders,104,0,6
1765098254365,130,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,3635,264,5,5,http://api.demo.com/api/users,130,0,3
1765098254473,118,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,3283,283,5,5,http://api.demo.com/api/products,118,0,8
1765098254573,80,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,2344,416,5,5,http://api.demo.com/api/orders,80,0,1
1765098254688,128,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,1329,296,5,5,http://api.demo.com/api/checkout,128,0,3
1765098254778,137,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,3796,259,5,5,http://api.demo.com/api/users,137,0,6
1765098254864,117,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,3618,461,5,5,http://api.demo.com/api/orders,117,0,4
1765098254969,83,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,1362,482,5,5,http://api.demo.com/api/orders,83,0,5
1765098255056,90,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,2944,266,5,5,http://api.demo.com/api/orders,90,0,4
1765098255154,84,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,3363,444,5,5,http://api.demo.com/api/inventory,84,0,2
1765098255240,95,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,2571,378,5,5,http://api.demo.com/api/inventory,95,0,3
1765098255350,107,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,3974,376,5,5,http://api.demo.com/api/inventory,107,0,9
1765098255458,137,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,1175,354,5,5,http://api.demo.com/api/orders,137,0,10
1765098255546,123,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,2369,286,5,5,http://api.demo.com/api/users,123,0,9
1765098255658,88,HTTP Request - /api/orders,200,OK,Thread Group 1-5,text,true,,2490,297,5,5,http://api.demo.com/api/orders,88,0,10
1765098255766,123,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,2005,420,5,5,http://api.demo.com/api/orders,123,0,9
1765098255877,112,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,2733,299,5,5,http://api.demo.com/api/inventory,112,0,9
1765098255963,124,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,1376,402,5,5,http://api.demo.com/api/users,124,0,10
1765098256046,119,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,1650,301,5,5,http://api.demo.com/api/inventory,119,0,7
1765098256131,150,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,2471,455,5,5,http://api.demo.com/api/checkout,150,0,4
1765098256231,96,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,2369,297,5,5,http://api.demo.com/api/products,96,0,7
1765098256350,106,HTTP Request - /api/checkout,200,OK,Thread Group 1-2,text,true,,2790,485,5,5,http://api.demo.com/api/checkout,106,0,8
1765098256435,146,HTTP Request - /api/inventory,200,OK,Thread Group 1-3,text,true,,2423,311,5,5,http://api.demo.com/api/inventory,146,0,8
1765098256546,129,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,2912,353,5,5,http://api.demo.com/api/users,129,0,9
1765098256649,129,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,2563,309,5,5,http://api.demo.com/api/users,129,0,3
1765098256759,81,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,2561,291,5,5,http://api.demo.com/api/orders,81,0,2
1765098256842,121,HTTP Request - /api/checkout,200,OK,Thread Group 1-2,text,true,,1444,314,5,5,http://api.demo.com/api/checkout,121,0,2
1765098256958,133,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,2297,476,5,5,http://api.demo.com/api/checkout,133,0,8
1765098257064,130,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,3651,505,5,5,http://api.demo.com/api/orders,130,0,7
1765098257178,87,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,1475,289,5,5,http://api.demo.com/api/inventory,87,0,8
1765098257261,109,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,1294,375,5,5,http://api.demo.com/api/orders,109,0,8
1765098257375,119,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,1292,402,5,5,http://api.demo.com/api/inventory,119,0,2
1765098257487,126,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,2636,331,5,5,http://api.demo.com/api/users,126,0,9
1765098257592,150,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,2218,357,5,5,http://api.demo.com/api/inventory,150,0,7
1765098257679,117,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,2376,438,5,5,http://api.demo.com/api/inventory,117,0,9
1765098257768,108,HTTP Request - /api/checkout,200,OK,Thread Group 1-1,text,true,,3177,326,5,5,http://api.demo.com/api/checkout,108,0,8
1765098257882,143,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,1699,449,5,5,http://api.demo.com/api/inventory,143,0,2
1765098257981,91,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,2580,315,5,5,http://api.demo.com/api/checkout,91,0,9
1765098258061,126,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,1246,336,5,5,http://api.demo.com/api/inventory,126,0,9
1765098258162,80,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,1123,275,5,5,http://api.demo.com/api/users,80,0,5
1765098258261,105,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,3065,362,5,5,http://api.demo.com/api/inventory,105,0,2
1765098258381,85,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,3352,371,5,5,http://api.demo.com/api/inventory,85,0,5
1765098258500,126,HTTP Request - /api/inventory,200,OK,Thread Group 1-3,text,true,,3054,354,5,5,http://api.demo.com/api/inventory,126,0,1
1765098258595,119,HTTP Request - /api/products,200,OK,Thread Group 1-4,text,true,,1230,378,5,5,http://api.demo.com/api/products,119,0,6
1765098258676,124,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,1914,487,5,5,http://api.demo.com/api/products,124,0,9
1765098258780,101,HTTP Request - /api/checkout,200,OK,Thread Group 1-1,text,true,,2343,299,5,5,http://api.demo.com/api/checkout,101,0,4
1765098258887,139,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,3876,313,5,5,http://api.demo.com/api/orders,139,0,9
1765098258982,108,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,3983,313,5,5,http://api.demo.com/api/orders,108,0,7
1765098259094,97,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,3277,428,5,5,http://api.demo.com/api/orders,97,0,9
1765098259181,130,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,1933,256,5,5,http://api.demo.com/api/checkout,130,0,9
1765098259289,114,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,2557,498,5,5,http://api.demo.com/api/inventory,114,0,2
1765098259402,150,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,2757,313,5,5,http://api.demo.com/api/products,150,0,10
1765098259493,147,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,3025,396,5,5,http://api.demo.com/api/orders,147,0,7
1765098259605,82,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,1504,356,5,5,http://api.demo.com/api/inventory,82,0,2
1765098259711,85,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,3757,330,5,5,http://api.demo.com/api/users,85,0,4
1765098259809,112,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,1183,353,5,5,http://api.demo.com/api/users,112,0,7
1765098259912,100,HTTP Request - /api/checkout,200,OK,Thread Group 1-2,text,true,,3650,329,5,5,http://api.demo.com/api/checkout,100,0,9
1765098260014,98,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,3169,439,5,5,http://api.demo.com/api/orders,98,0,7
1765098260126,116,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,3686,469,5,5,http://api.demo.com/api/checkout,116,0,4
1765098260224,120,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,2049,387,5,5,http://api.demo.com/api/users,120,0,10
1765098260318,131,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,2892,432,5,5,http://api.demo.com/api/products,131,0,8
1765098260436,123,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,2132,343,5,5,http://api.demo.com/api/orders,123,0,2
1765098260524,142,HTTP Request - /api/inventory,200,OK,Thread Group 1-3,text,true,,2674,493,5,5,http://api.demo.com/api/inventory,142,0,1
1765098260641,84,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,1347,336,5,5,http://api.demo.com/api/checkout,84,0,7
1765098260758,136,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,3326,352,5,5,http://api.demo.com/api/products,136,0,6
1765098260860,144,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,2648,508,5,5,http://api.demo.com/api/inventory,144,0,10
1765098260975,96,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,2431,456,5,5,http://api.demo.com/api/users,96,0,6
1765098261081,121,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,2444,393,5,5,http://api.demo.com/api/products,121,0,9
1765098261189,137,HTTP Request - /api/products,200,OK,Thread Group 1-4,text,true,,1382,267,5,5,http://api.demo.com/api/products,137,0,2
1765098261276,131,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,1168,302,5,5,http://api.demo.com/api/inventory,131,0,8
1765098261359,120,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,2808,367,5,5,http://api.demo.com/api/products,120,0,3
1765098261461,104,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,2437,375,5,5,http://api.demo.com/api/inventory,104,0,10
1765098261578,121,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,1894,467,5,5,http://api.demo.com/api/users,121,0,6
1765098261670,139,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,4055,393,5,5,http://api.demo.com/api/inventory,139,0,6
1765098261759,107,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,1701,276,5,5,http://api.demo.com/api/checkout,107,0,10
1765098261866,91,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,2785,505,5,5,http://api.demo.com/api/users,91,0,5
1765098261960,88,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,3833,329,5,5,http://api.demo.com/api/products,88,0,6
1765098262047,132,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,1616,485,5,5,http://api.demo.com/api/checkout,132,0,2
1765098262139,122,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,1253,295,5,5,http://api.demo.com/api/users,122,0,2
1765098262237,91,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,3428,370,5,5,http://api.demo.com/api/inventory,91,0,1
1765098262340,137,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,3745,343,5,5,http://api.demo.com/api/products,137,0,1
1765098262436,111,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,2449,323,5,5,http://api.demo.com/api/users,111,0,1
1765098262537,91,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,1849,354,5,5,http://api.demo.com/api/checkout,91,0,3
1765098262624,100,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,1738,448,5,5,http://api.demo.com/api/users,100,0,2
1765098262704,125,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,2893,295,5,5,http://api.demo.com/api/users,125,0,6
1765098262800,91,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,2021,277,5,5,http://api.demo.com/api/orders,91,0,8
1765098262884,137,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,3050,478,5,5,http://api.demo.com/api/orders,137,0,10
1765098262979,113,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,1957,463,5,5,http://api.demo.com/api/products,113,0,2
1765098263093,133,HTTP Request - /api/products,200,OK,Thread Group 1-4,text,true,,1478,432,5,5,http://api.demo.com/api/products,133,0,4
1765098263196,92,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,3821,383,5,5,http://api.demo.com/api/users,92,0,9
1765098263300,88,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,2598,451,5,5,http://api.demo.com/api/users,88,0,7
1765098263399,129,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,3875,447,5,5,http://api.demo.com/api/products,129,0,10
1765098263499,102,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,2245,347,5,5,http://api.demo.com/api/products,102,0,2
1765098263591,134,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,1243,329,5,5,http://api.demo.com/api/checkout,134,0,1
1765098263684,106,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,2317,270,5,5,http://api.demo.com/api/products,106,0,6
